otu_id,mean_abundance,occurrence,Kingdom,Phylum,Class,Order,Family,Genus,Species,predicted_occurrence,lower_conf_int,upper_conf_int
879274,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Shinella,s__sp. HZN7,0.0234517524186042,0.006221436402686083,0.084351167109748
556288,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Dermabacteraceae,g__Brachybacterium,s__saurashtrense,0.0234517524186042,0.006221436402686083,0.084351167109748
84163,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Coriobacteriia,o__Eggerthellales,f__Eggerthellaceae,g__Cryptobacterium,s__curtum,0.0234517524186042,0.006221436402686083,0.084351167109748
433659,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__mesophilus,0.0234517524186042,0.006221436402686083,0.084351167109748
2003551,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__sp. PSBB021,0.0234517524186042,0.006221436402686083,0.084351167109748
904291,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sediminis,0.0234517524186042,0.006221436402686083,0.084351167109748
1873716,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Hyphomonadaceae,g__Hyphomonas,s__sp. CACIAM 19H1,0.0234517524186042,0.006221436402686083,0.084351167109748
67305,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__hawaiiensis,0.0234517524186042,0.006221436402686083,0.084351167109748
2603277,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Rhizobium,s__sp. WL3,0.0234517524186042,0.006221436402686083,0.084351167109748
155892,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,s__vibrioides,0.0234517524186042,0.006221436402686083,0.084351167109748
2579971,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paraoceanicella,s__profunda,0.0234517524186042,0.006221436402686083,0.084351167109748
1077935,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__zhejiangensis,0.0234517524186042,0.006221436402686083,0.084351167109748
2560053,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__liaowanqingii,0.0234517524186042,0.006221436402686083,0.084351167109748
2003315,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Porphyrobacter,s__sp. CACIAM 03H1,0.0234517524186042,0.006221436402686083,0.084351167109748
215691,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Thermomonas,s__brevis,0.0234517524186042,0.006221436402686083,0.084351167109748
1938841,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. 2323.1,0.0234517524186042,0.006221436402686083,0.084351167109748
2144175,4.1137752703338036e-05,0.0875,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales,f__Veillonellaceae,g__Megasphaera,s__stantonii,0.0234517524186042,0.006221436402686083,0.084351167109748
408015,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__xiamenensis,0.0234517524186042,0.006221436402686083,0.084351167109748
1905,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__exfoliatus,0.0234517524186042,0.006221436402686083,0.084351167109748
2684468,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. QHH-9511,0.0234517524186042,0.006221436402686083,0.084351167109748
2768066,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. CRXT-G-22,0.0234517524186042,0.006221436402686083,0.084351167109748
1658672,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Ottowia,s__sp. oral taxon 894,0.0234517524186042,0.006221436402686083,0.084351167109748
43770,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__striatum,0.0234517524186042,0.006221436402686083,0.084351167109748
83455,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Myxococcaceae,g__Myxococcus,s__stipitatus,0.0234517524186042,0.006221436402686083,0.084351167109748
553510,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__gilvosporeus,0.0234517524186042,0.006221436402686083,0.084351167109748
2575923,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Brevibacteriaceae,g__Brevibacterium,s__sp. CS2,0.0234517524186042,0.006221436402686083,0.084351167109748
84595,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Gordoniaceae,g__Gordonia,s__polyisoprenivorans,0.0234517524186042,0.006221436402686083,0.084351167109748
68246,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__olivoreticuli,0.0234517524186042,0.006221436402686083,0.084351167109748
1889,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__ambofaciens,0.0234517524186042,0.006221436402686083,0.084351167109748
1485,4.1137752703338036e-05,0.0875,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__,0.0234517524186042,0.006221436402686083,0.084351167109748
2714941,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Phycicoccus,s__sp. HDW14,0.0234517524186042,0.006221436402686083,0.084351167109748
689,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Vibrio,s__mediterranei,0.026810484076998597,0.007680322709513784,0.0893019625153103
184914,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Myxococcaceae,g__Corallococcus,s__coralloides,0.026810484076998597,0.007680322709513784,0.0893019625153103
731,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Histophilus,s__somni,0.026810484076998597,0.007680322709513784,0.0893019625153103
2015316,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bosea,s__sp. AS-1,0.026810484076998597,0.007680322709513784,0.0893019625153103
2053,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Gordoniaceae,g__Gordonia,s__,0.026810484076998597,0.007680322709513784,0.0893019625153103
1814,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Amycolatopsis,s__methanolica,0.026810484076998597,0.007680322709513784,0.0893019625153103
1867,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__teichomyceticus,0.026810484076998597,0.007680322709513784,0.0893019625153103
135487,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Nocardia,s__cyriacigeorgica,0.026810484076998597,0.007680322709513784,0.0893019625153103
69666,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,s__mirabilis,0.026810484076998597,0.007680322709513784,0.0893019625153103
1725411,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. CdTB01,0.026810484076998597,0.007680322709513784,0.0893019625153103
1792,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__chitae,0.026810484076998597,0.007680322709513784,0.0893019625153103
193,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Azospirillum,s__lipoferum,0.026810484076998597,0.007680322709513784,0.0893019625153103
314722,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Pseudoxanthomonas,s__suwonensis,0.026810484076998597,0.007680322709513784,0.0893019625153103
34072,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__,0.026810484076998597,0.007680322709513784,0.0893019625153103
1836,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Saccharopolyspora,s__erythraea,0.026810484076998597,0.007680322709513784,0.0893019625153103
372663,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Promicromonosporaceae,g__Isoptericola,s__dokdonensis,0.026810484076998597,0.007680322709513784,0.0893019625153103
2591145,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__sp. Y8,0.026810484076998597,0.007680322709513784,0.0893019625153103
45398,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__griseoviridis,0.026810484076998597,0.007680322709513784,0.0893019625153103
2705012,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptacidiphilus,s__sp. PB12-B1b,0.026810484076998597,0.007680322709513784,0.0893019625153103
1552759,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__grossiae,0.026810484076998597,0.007680322709513784,0.0893019625153103
2175864,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. NHF165,0.026810484076998597,0.007680322709513784,0.0893019625153103
11,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__gilvus,0.030170904896471895,0.009223304914383265,0.09417188555658641
817,5.2891396332863195e-05,0.1,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__fragilis,0.030170904896471895,0.009223304914383265,0.09417188555658641
1839,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__,0.030170904896471895,0.009223304914383265,0.09417188555658641
1638,5.2891396332863195e-05,0.1,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Listeriaceae,g__Listeria,s__ivanovii,0.030170904896471895,0.009223304914383265,0.09417188555658641
2782167,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. A18JL200,0.030170904896471895,0.009223304914383265,0.09417188555658641
1896961,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Amycolatopsis,s__sp. AA4,0.030170904896471895,0.009223304914383265,0.09417188555658641
110937,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Rathayibacter,s__festucae,0.030170904896471895,0.009223304914383265,0.09417188555658641
1296669,5.2891396332863195e-05,0.1,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__,g__Aquabacterium,s__olei,0.030170904896471895,0.009223304914383265,0.09417188555658641
2736640,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__sp. Gen01,0.030170904896471895,0.009223304914383265,0.09417188555658641
2614639,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. L-031,0.030170904896471895,0.009223304914383265,0.09417188555658641
169292,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__aurimucosum,0.030170904896471895,0.009223304914383265,0.09417188555658641
2589658,5.2891396332863195e-05,0.1125,k__Viruses,p__Uroviricota,c__Caudoviricetes,o__Caudovirales,f__Chaseviridae,g__Carltongylesvirus,s__Escherichia phage Mangalitsa,0.030170904896471895,0.009223304914383265,0.09417188555658641
110319,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__sp. CF8,0.030170904896471895,0.009223304914383265,0.09417188555658641
2698679,5.2891396332863195e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. C33,0.030170904896471895,0.009223304914383265,0.09417188555658641
1851544,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Orrella,s__dioscoreae,0.030170904896471895,0.009223304914383265,0.09417188555658641
216778,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__rhizophila,0.030170904896471895,0.009223304914383265,0.09417188555658641
33010,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Cutibacterium,s__avidum,0.030170904896471895,0.009223304914383265,0.09417188555658641
517,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Bordetella,s__,0.030170904896471895,0.009223304914383265,0.09417188555658641
642,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Aeromonadaceae,g__Aeromonas,s__,0.030170904896471895,0.009223304914383265,0.09417188555658641
2305220,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. W1SF4,0.030170904896471895,0.009223304914383265,0.09417188555658641
52774,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__slackii,0.030170904896471895,0.009223304914383265,0.09417188555658641
1286181,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__arabiense,0.030170904896471895,0.009223304914383265,0.09417188555658641
2692234,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. GS7,0.030170904896471895,0.009223304914383265,0.09417188555658641
1906742,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. BH-3-3-3,0.030170904896471895,0.009223304914383265,0.09417188555658641
2599805,5.2891396332863195e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bradyrhizobium,s__sp. SG09,0.030170904896471895,0.009223304914383265,0.09417188555658641
1866885,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__,0.030170904896471895,0.009223304914383265,0.09417188555658641
1736691,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,s__choanae,0.030170904896471895,0.009223304914383265,0.09417188555658641
1315974,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__sp. TKS,0.030170904896471895,0.009223304914383265,0.09417188555658641
2675754,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Ruaniaceae,g__Haloactinobacterium,s__sp. HY164,0.030170904896471895,0.009223304914383265,0.09417188555658641
75985,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pasteurellales,f__Pasteurellaceae,g__Mannheimia,s__haemolytica,0.030170904896471895,0.009223304914383265,0.09417188555658641
29580,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Janthinobacterium,s__,0.030170904896471895,0.009223304914383265,0.09417188555658641
1912,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__hygroscopicus,0.030170904896471895,0.009223304914383265,0.09417188555658641
78587,5.2891396332863195e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Asticcacaulis,s__excentricus,0.030170904896471895,0.009223304914383265,0.09417188555658641
261302,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__phytofirmans,0.030170904896471895,0.009223304914383265,0.09417188555658641
76761,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__veronii,0.030170904896471895,0.009223304914383265,0.09417188555658641
2598579,5.2891396332863195e-05,0.1,k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Gemmatales,f__Gemmataceae,g__Limnoglobus,s__roseus,0.030170904896471895,0.009223304914383265,0.09417188555658641
2126319,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__sp. PMC12,0.030170904896471895,0.009223304914383265,0.09417188555658641
2583243,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__sp. HM134,0.030170904896471895,0.009223304914383265,0.09417188555658641
374606,5.2891396332863195e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Aminobacter,s__sp. MSH1,0.030170904896471895,0.009223304914383265,0.09417188555658641
10848,5.2891396332863195e-05,0.1125,k__Viruses,p__Phixviricota,c__Malgrandaviricetes,o__Petitvirales,f__Microviridae,g__Alphatrevirus,s__Escherichia virus phiK,0.030170904896471895,0.009223304914383265,0.09417188555658641
35,5.876821814762576e-05,0.125,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Myxococcaceae,g__Corallococcus,s__macrosporus,0.03353287400622562,0.010840988199585039,0.0989700622185618
121719,5.876821814762576e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Pannonibacter,s__phragmitetus,0.03353287400622562,0.010840988199585039,0.0989700622185618
68895,5.876821814762576e-05,0.125,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Cupriavidus,s__basilensis,0.03353287400622562,0.010840988199585039,0.0989700622185618
1078471,5.876821814762576e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Serinicoccus,s__profundi,0.03353287400622562,0.010840988199585039,0.0989700622185618
445,5.876821814762576e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__,0.03353287400622562,0.010840988199585039,0.0989700622185618
1643322,5.876821814762576e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__ungokensis,0.03353287400622562,0.010840988199585039,0.0989700622185618
1898,5.876821814762576e-05,0.125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__cacaoi,0.03353287400622562,0.010840988199585039,0.0989700622185618
1449781,5.876821814762576e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Brucellaceae,g__Ochrobactrum,s__sp. LM19,0.03353287400622562,0.010840988199585039,0.0989700622185618
212765,5.876821814762576e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__madagascariense,0.03353287400622562,0.010840988199585039,0.0989700622185618
1773,5.876821814762576e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__tuberculosis,0.03353287400622562,0.010840988199585039,0.0989700622185618
196914,5.876821814762576e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__friuliensis,0.03353287400622562,0.010840988199585039,0.0989700622185618
2074,5.876821814762576e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Pseudonocardia,s__autotrophica,0.03353287400622562,0.010840988199585039,0.0989700622185618
