otu_id,mean_abundance,occurrence,Kingdom,Phylum,Class,Order,Family,Genus,Species,predicted_occurrence,lower_conf_int,upper_conf_int
117567,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__frederiksbergense,0.0233720607768666,0.006187924048553367,0.08423259882433358
110319,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__sp. CF8,0.0233720607768666,0.006187924048553367,0.08423259882433358
1829,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__rhodochrous,0.0233720607768666,0.006187924048553367,0.08423259882433358
2735133,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Herbiconiux,s__sp. SALV-R1,0.0233720607768666,0.006187924048553367,0.08423259882433358
1411117,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Thermomonosporaceae,g__Actinomadura,s__amylolytica,0.0233720607768666,0.006187924048553367,0.08423259882433358
2382163,4.1137752703338036e-05,0.0875,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__koreensis,0.0233720607768666,0.006187924048553367,0.08423259882433358
871742,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__flava,0.0233720607768666,0.006187924048553367,0.08423259882433358
1932360,4.1137752703338036e-05,0.0875,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Halobacteriales,f__Haloarculaceae,g__Halorientalis,s__sp. IM1011,0.0233720607768666,0.006187924048553367,0.08423259882433358
879274,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Shinella,s__sp. HZN7,0.0233720607768666,0.006187924048553367,0.08423259882433358
1176198,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__harbinensis,0.0233720607768666,0.006187924048553367,0.08423259882433358
1485,4.1137752703338036e-05,0.0875,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__,0.0233720607768666,0.006187924048553367,0.08423259882433358
280236,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Nocardiopsaceae,g__Nocardiopsis,s__gilva,0.0233720607768666,0.006187924048553367,0.08423259882433358
1830,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__ruber,0.0233720607768666,0.006187924048553367,0.08423259882433358
2041,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Aeromicrobium,s__erythreum,0.0233720607768666,0.006187924048553367,0.08423259882433358
1193713,4.1137752703338036e-05,0.0875,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Neobacillus,s__mesonae,0.0233720607768666,0.006187924048553367,0.08423259882433358
356852,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__coxensis,0.0233720607768666,0.006187924048553367,0.08423259882433358
34072,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__,0.0233720607768666,0.006187924048553367,0.08423259882433358
864828,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__umbonata,0.0233720607768666,0.006187924048553367,0.08423259882433358
1736046,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. SM18,0.0233720607768666,0.006187924048553367,0.08423259882433358
101571,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__ubonensis,0.0233720607768666,0.006187924048553367,0.08423259882433358
125216,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Roseomonas,s__,0.0233720607768666,0.006187924048553367,0.08423259882433358
52771,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__howellii,0.0233720607768666,0.006187924048553367,0.08423259882433358
196162,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__sp. JS614,0.0233720607768666,0.006187924048553367,0.08423259882433358
463025,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Bordetella,s__bronchialis,0.0233720607768666,0.006187924048553367,0.08423259882433358
68173,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Kitasatospora,s__albolonga,0.0233720607768666,0.006187924048553367,0.08423259882433358
399,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Neorhizobium,s__galegae,0.0233720607768666,0.006187924048553367,0.08423259882433358
160825,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__koreensis,0.0233720607768666,0.006187924048553367,0.08423259882433358
1904944,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__sp. LM091,0.0233720607768666,0.006187924048553367,0.08423259882433358
1911175,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Amycolatopsis,s__sp. BJA-103,0.0233720607768666,0.006187924048553367,0.08423259882433358
1833,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Rhodococcus,s__erythropolis,0.0233720607768666,0.006187924048553367,0.08423259882433358
1077935,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__zhejiangensis,0.0233720607768666,0.006187924048553367,0.08423259882433358
2755382,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Nocardiaceae,g__Nocardia,s__sp. WCH-YHL-001,0.0233720607768666,0.006187924048553367,0.08423259882433358
2764186,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. sand1-3,0.0233720607768666,0.006187924048553367,0.08423259882433358
2498135,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptosporangiales,f__Nocardiopsaceae,g__Streptomonospora,s__sp. M2,0.0233720607768666,0.006187924048553367,0.08423259882433358
2704468,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptacidiphilus,s__sp. P02-A3a,0.0233720607768666,0.006187924048553367,0.08423259882433358
2483401,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. 10M-3C3,0.0233720607768666,0.006187924048553367,0.08423259882433358
2247,4.1137752703338036e-05,0.0875,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halorubrum,s__lacusprofundi,0.0233720607768666,0.006187924048553367,0.08423259882433358
1608628,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Filomicrobium,s__Candidatus Filomicrobium marinum,0.0233720607768666,0.006187924048553367,0.08423259882433358
93218,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Pandoraea,s__apista,0.0233720607768666,0.006187924048553367,0.08423259882433358
110937,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Rathayibacter,s__festucae,0.0233720607768666,0.006187924048553367,0.08423259882433358
2614639,4.1137752703338036e-05,0.0875,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. L-031,0.0233720607768666,0.006187924048553367,0.08423259882433358
198618,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__umsongensis,0.0233720607768666,0.006187924048553367,0.08423259882433358
2697032,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__,g__Xylophilus,s__sp. KACC 21265,0.0233720607768666,0.006187924048553367,0.08423259882433358
179636,4.1137752703338036e-05,0.0875,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Alicycliphilus,s__denitrificans,0.0233720607768666,0.006187924048553367,0.08423259882433358
69665,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,s__sp. FWC26,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1912,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__hygroscopicus,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1535768,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__lunaelactis,0.026718454221443144,0.0076391913053136876,0.08916746748008544
2722820,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__sp. ZJ34,0.026718454221443144,0.0076391913053136876,0.08916746748008544
2045208,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__violaceinigra,0.026718454221443144,0.0076391913053136876,0.08916746748008544
146919,4.701457451810061e-05,0.1,k__Bacteria,p__Bacteroidetes,c__,o__Bacteroidetes Order II. Incertae sedis,f__Rhodothermaceae,g__Salinibacter,s__ruber,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1859,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Frankiales,f__Frankiaceae,g__Frankia,s__alni,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1866,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Actinoplanes,s__missouriensis,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1881016,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Achromobacter,s__sp. MFA1 R4,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1868589,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__,f__,g__Phreatobacter,s__cathodiphilus,0.026718454221443144,0.0076391913053136876,0.08916746748008544
69666,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,s__mirabilis,0.026718454221443144,0.0076391913053136876,0.08916746748008544
257708,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__Roseomonas,s__gilardii,0.026718454221443144,0.0076391913053136876,0.08916746748008544
208962,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Escherichia,s__albertii,0.026718454221443144,0.0076391913053136876,0.08916746748008544
2591145,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__sp. Y8,0.026718454221443144,0.0076391913053136876,0.08916746748008544
2338327,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Altererythrobacter,s__amylolyticus,0.026718454221443144,0.0076391913053136876,0.08916746748008544
2768068,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. CRPJ-33,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1836,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Saccharopolyspora,s__erythraea,0.026718454221443144,0.0076391913053136876,0.08916746748008544
67345,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__prasinus,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1853276,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Neisseria,s__sp. 10022,0.026718454221443144,0.0076391913053136876,0.08916746748008544
644,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Aeromonadales,f__Aeromonadaceae,g__Aeromonas,s__hydrophila,0.026718454221443144,0.0076391913053136876,0.08916746748008544
2500532,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__sp. Arc7-R13,0.026718454221443144,0.0076391913053136876,0.08916746748008544
904291,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sediminis,0.026718454221443144,0.0076391913053136876,0.08916746748008544
2714941,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Intrasporangiaceae,g__Phycicoccus,s__sp. HDW14,0.026718454221443144,0.0076391913053136876,0.08916746748008544
2053,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Gordoniaceae,g__Gordonia,s__,0.026718454221443144,0.0076391913053136876,0.08916746748008544
2749844,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__sp. 28ISP2-46,0.026718454221443144,0.0076391913053136876,0.08916746748008544
2233851,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Blastochloris,s__tepida,0.026718454221443144,0.0076391913053136876,0.08916746748008544
184914,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Myxococcaceae,g__Corallococcus,s__coralloides,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1839,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1296669,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__,g__Aquabacterium,s__olei,0.026718454221443144,0.0076391913053136876,0.08916746748008544
47858,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__echinofusca,0.026718454221443144,0.0076391913053136876,0.08916746748008544
692370,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Altererythrobacter,s__dongtanensis,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1971,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__noursei,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1333996,4.701457451810061e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Variibacter,s__gotjawalensis,0.026718454221443144,0.0076391913053136876,0.08916746748008544
1711,4.701457451810061e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Cellulomonadaceae,g__Cellulomonas,s__flavigena,0.026718454221443144,0.0076391913053136876,0.08916746748008544
80867,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Acidovorax,s__avenae,0.030066312525922845,0.009174120964705101,0.09402146921873096
2599401,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__qinzhouensis,0.030066312525922845,0.009174120964705101,0.09402146921873096
1575,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Leifsonia,s__xyli,0.030066312525922845,0.009174120964705101,0.09402146921873096
1901,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__clavuligerus,0.030066312525922845,0.009174120964705101,0.09402146921873096
1643322,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__ungokensis,0.030066312525922845,0.009174120964705101,0.09402146921873096
1773,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__tuberculosis,0.030066312525922845,0.009174120964705101,0.09402146921873096
28068,5.2891396332863195e-05,0.1,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__,g__Rubrivivax,s__gelatinosus,0.030066312525922845,0.009174120964705101,0.09402146921873096
2202827,5.2891396332863195e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylobacteriaceae,g__Methylobacterium,s__terrae,0.030066312525922845,0.009174120964705101,0.09402146921873096
82348,5.2891396332863195e-05,0.1,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__pluranimalium,0.030066312525922845,0.009174120964705101,0.09402146921873096
43770,5.2891396332863195e-05,0.1,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__striatum,0.030066312525922845,0.009174120964705101,0.09402146921873096
83455,5.2891396332863195e-05,0.1,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Myxococcaceae,g__Myxococcus,s__stipitatus,0.030066312525922845,0.009174120964705101,0.09402146921873096
284016,5.2891396332863195e-05,0.1,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Phenylobacterium,s__zucineum,0.030066312525922845,0.009174120964705101,0.09402146921873096
29303,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__cattleya,0.030066312525922845,0.009174120964705101,0.09402146921873096
1842539,5.2891396332863195e-05,0.1125,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Bradyrhizobiaceae,g__Bosea,s__sp. RAC05,0.030066312525922845,0.009174120964705101,0.09402146921873096
1906742,5.2891396332863195e-05,0.1125,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__sp. BH-3-3-3,0.030066312525922845,0.009174120964705101,0.09402146921873096
